Source;Target;weight
40642645;41201038;0.0414172879
40642645;41224187;0.0231340729
40642645;41421751;0.0470741375
40642645;41443431;0.0377807232
40642645;41486967;0.0320592122
40642647;40771199;0.1022864412
40642647;40964681;0.3580025441
40642647;41075299;0.089500636
40643539;41103355;0.181272494
40644133;40645036;0.05291011
40644133;40671224;0.0359126341
40644133;40718091;0.0459436215
40644133;40786735;0.0088183517
40644133;40791329;0.004142868
40644133;40799805;0.0897815852
40644133;41142677;0.0467484746
40644133;41186421;0.2534835781
40644133;41241254;0.033490518
40644133;41322893;0.0110617835
40644133;41352050;0.0371357343
40644133;41457516;0.0149361076
40644133;41495052;0.0323125164
40645036;40671224;0.0387868406
40645036;40694192;0.0223770234
40645036;40695946;0.1753585378
40645036;40718091;0.0306211899
40645036;40749392;0.0223770234
40645036;40786735;0.0175185074
40645036;40791329;0.0051905718
40645036;40800619;0.0415573292
40645036;40984612;0.0528911462
40645036;41109140;0.0529388962
40645036;41109141;0.0234099436
40645036;41132880;0.0387868406
40645036;41142677;0.0532560377
40645036;41216616;0.0646447343
40645036;41216771;0.0277048861
40645036;41259037;0.020752297
40645036;41322890;0.0080895247
40645036;41343223;0.0387868406
40645036;41351575;0.0447540468
40645036;41352050;0.0223770234
40645036;41379119;0.0116349222
40645036;41379124;0.0499412129
40645036;41384185;0.0478948212
40645036;41422152;0.0712279251
40645036;41453851;0.1163605217
40645036;41457516;0.0185609863
40645036;41460485;0.0166229317
40645036;41474753;0.1402868302
40645036;41474824;0.0339373032
40645036;41486967;0.0412608324
40645036;41495052;0.0306211899
40645036;41507198;0.072725326
40645036;41536445;0.0528911462
40645036;41547970;0.0215482448
40656852;40764077;0.0498359569
40656852;41031771;0.1566049572
40656852;41182869;0.1427974467
40656852;41412576;0.1443859497
40656852;41545667;0.0489390491
40660377;40791329;0.0022032992
40660377;41196641;0.0678853014
40660377;41379119;0.0140618382
40660377;41384185;0.0290481355
40660381;40660384;0.0223394009
40660381;40696389;0.0262542852
40660381;40791329;0.0032082225
40660381;40827037;0.0322708191
40660381;41010555;0.0260616681
40660381;41205013;0.1310748256
40660381;41259037;0.0110792493
40660381;41322893;0.0076839955
40660381;41379171;0.0374873662
40660381;41379251;0.0459743969
40660381;41430441;0.022908946
40660381;41457516;0.0128758843
40660381;41458700;0.0333150749
40660381;41468093;0.0294543592
40660382;40660389;0.3371292564
40660382;40771199;0.0439006967
40660382;40771202;0.1030396579
40660382;41205018;0.0729411567
40660384;40696389;0.0382330688
40660384;40715260;0.1529322752
40660384;40771199;0.0395383762
40660384;40771200;0.0488415236
40660384;40804516;0.0645331005
40660384;40964681;0.0816849528
40660384;41075299;0.0204212382
40660384;41205018;0.0291299572
40660384;41205019;0.0612637146
40660384;41322890;0.0167823893
40660384;41379225;0.0175039184
40660384;41414814;0.0804925116
40660386;40833501;0.0467919666
40660386;40947442;0.0555425765
40660386;40976748;0.1375526586
40660386;41014561;0.0500191486
40660386;41079185;0.1029423264
40660386;41205030;0.1792611429
40660386;41259032;0.0571901814
40660386;41259035;0.0200242001
40660386;41259037;0.0406892024
40660386;41259039;0.050472257
40660386;41259043;0.0416214522
40660386;41340303;0.0467919666
40660386;41344361;0.0323653314
40660386;41379111;0.0550210635
40660386;41379168;0.147021833
40660386;41414828;0.207005923
40660386;41556662;0.0316502647
40660404;41322890;0.0367328986
40671224;40694192;0.0413509479
40671224;40718091;0.0591500252
40671224;40749392;0.0400411386
40671224;40786735;0.0185091861
40671224;40791329;0.0037821477
40671224;40799805;0.0957670242
40671224;40800619;0.0304753747
40671224;40984612;0.1017190862
40671224;41048296;0.0490931612
40671224;41081016;0.0302111761
40671224;41109138;0.0206708047
40671224;41132880;0.0413219394
40671224;41153193;0.0221188235
40671224;41216616;0.0871327773
40671224;41216771;0.0465413734
40671224;41343223;0.0413219394
40671224;41351575;0.0328196343
40671224;41352050;0.0438977473
40671224;41379119;0.0046182159
40671224;41384185;0.0178520586
40671224;41401675;0.0708424107
40671224;41422152;0.0610855526
40671224;41435654;0.0525322059
40671224;41453851;0.0853310492
40671224;41460485;0.0297448458
40671224;41474824;0.0158020462
40671224;41495052;0.0591500252
40671224;41507198;0.0533319058
40671224;41536445;0.0387868406
40671224;41547970;0.022956633
40672156;41459648;0.4688110578
40680992;40764077;0.0755562918
40680992;40964679;0.3781743898
40680992;41182868;0.2521162599
40680992;41466533;0.1761304029
40682130;40799790;0.3820281469
40682607;40786735;0.0150111458
40682607;40791329;0.0048804711
40682607;40827037;0.0619209765
40682607;41081016;0.0772235145
40682607;41322890;0.0127076669
40682607;41379225;0.0445088713
40682607;41457516;0.0345556422
40686829;40791329;0.0041243622
40686829;41075295;0.1119008091
40686829;41322894;0.1046556896
40686829;41326023;0.1409864159
40686829;41454927;0.1155234318
40686829;41507204;0.0978620873
40686829;41532458;0.2831501186
40686829;41532464;0.1284075798
40694191;40791329;0.0076303086
40694191;40833501;0.1989715694
40694191;41205030;0.1499587694
40694191;41344361;0.105853249
40694192;40716159;0.0256187595
40694192;40718091;0.0129551188
40694192;40749392;0.0343707929
40694192;40786735;0.0107915211
40694192;40789416;0.0321694023
40694192;40791329;0.0055501721
40694192;40800619;0.0429012199
40694192;40814320;0.0488923291
40694192;40816536;0.0263204201
40694192;40947440;0.0390697901
40694192;40976747;0.084528898
40694192;40984612;0.0223770234
40694192;41048296;0.0283229776
40694192;41081016;0.0174295247
40694192;41109138;0.0356359025
40694192;41109140;0.0224451848
40694192;41132880;0.0504114516
40694192;41153193;0.0211037405
40694192;41201038;0.0282003912
40694192;41216616;0.0273496953
40694192;41216771;0.0245765925
40694192;41315423;0.0729721649
40694192;41322890;0.0034748917
40694192;41343223;0.0626631507
40694192;41351575;0.0340078726
40694192;41352050;0.0341332634
40694192;41379119;0.0087862543
40694192;41379121;0.018410198
40694192;41379124;0.0299324933
40694192;41379229;0.0315307838
40694192;41379230;0.0714160095
40694192;41384185;0.0102992646
40694192;41384724;0.0131640147
40694192;41405951;0.0846478237
40694192;41422152;0.0332314533
40694192;41435654;0.0303070418
40694192;41453851;0.0492294515
40694192;41457516;0.0159285887
40694192;41458703;0.0439422736
40694192;41460485;0.019720514
40694192;41474824;0.0149874812
40694192;41495052;0.0232685444
40694192;41507198;0.0307684072
40694192;41519875;0.025959636
40694192;41536445;0.0223770234
40694192;41536466;0.0185985714
40694192;41547970;0.0191151275
40695946;40791329;0.0207485149
40695946;41172095;0.3284057397
40695946;41474753;0.3857887831
40695946;41486967;0.1134672891
40695952;41205013;0.3136790461
40696389;41010555;0.0703766611
40696389;41311917;0.0687878378
40696389;41314555;0.0568407402
40696389;41322890;0.008933341
40696389;41535841;0.0494759969
40696390;41458700;0.0458738806
40696391;40709958;0.0565848712
40696391;41172093;0.079606754
40696391;41292188;0.3369124993
40696391;41322890;0.0075380968
40696391;41379115;0.159213508
40696391;41379167;0.0769233869
40696391;41379170;0.0692310482
40696391;41461085;0.0622433583
40696391;41468093;0.0487252178
40696391;41486967;0.0434953658
40696392;41172094;0.114923282
40696392;41535841;0.1005578717
40708636;41010555;0.0355907629
40708636;41031768;0.1245531388
40708636;41035782;0.1601101571
40708636;41205057;0.0816787961
40708636;41295453;0.320316866
40708636;41532133;0.0233367989
40708636;41535841;0.0400396083
40709955;40776408;0.0761384779
40709955;41241256;0.0719085624
40709955;41322890;0.0305131758
40709958;40791329;0.0051165582
40709958;41311963;0.0668281059
40709958;41322890;0.0112212865
40709958;41379176;0.1836124482
40709958;41461085;0.0905357939
40709958;41486967;0.0632659867
40710189;40764077;0.0523508359
40710189;41516860;0.1309992195
40710192;40976744;0.1252903697
40710192;41516905;0.0556846087
40711611;40799799;0.2424109348
40711611;41081016;0.0745879799
40711611;41259035;0.0283942035
40713039;40791329;0.0068210953
40713039;41109140;0.0692341171
40713039;41379119;0.0181139766
40713039;41379121;0.0276936469
40713044;41165317;0.2296793149
40715258;41075168;0.3028869794
40715258;41247857;0.086539137
40715260;40771199;0.1165198287
40715260;40771200;0.143936259
40715260;41205018;0.1165198287
40716159;40791329;0.0109859262
40716159;40793029;0.0689428026
40716159;40804513;0.069626558
40716159;40947963;0.0557836774
40716159;41109140;0.0251026548
40716159;41222585;0.0358609355
40716159;41379121;0.0298688761
40716159;41379225;0.0198933023
40716159;41379237;0.0502319657
40716159;41443431;0.0530545294
40716159;41532460;0.1535947816
40716221;40776409;0.3191262187
40716221;40800625;0.3456343955
40718091;40749392;0.0129551188
40718091;40786735;0.0134431876
40718091;40791329;0.0048792148
40718091;40800619;0.0442215223
40718091;40814320;0.0667159179
40718091;40816536;0.0419586281
40718091;40984612;0.0549983777
40718091;40988006;0.1672863668
40718091;41109139;0.0862884112
40718091;41132880;0.0421939972
40718091;41153193;0.0294768849
40718091;41216616;0.1016864646
40718091;41216624;0.3437628432
40718091;41216771;0.0435799134
40718091;41241254;0.0192310379
40718091;41322893;0.0093151861
40718091;41343223;0.0224555393
40718091;41351575;0.1218811499
40718091;41352050;0.0232685444
40718091;41379119;0.0047676461
40718091;41384185;0.0199920285
40718091;41401675;0.055928219
40718091;41405951;0.0419586281
40718091;41422152;0.038693832
40718091;41453851;0.0673666178
40718091;41460485;0.0096238025
40718091;41474824;0.0124752996
40718091;41495052;0.0781552319
40718091;41507198;0.0421041361
40718091;41536445;0.0306211899
40718091;41547970;0.0124752996
40718094;40995012;0.3088061972
40719227;40791329;0.0069837059
40719227;41103840;0.0885956741
40733450;41550217;0.176447304
40742969;41530724;0.163543781
40749391;40749392;0.1475305124
40749391;41342986;0.2319997955
40749392;40786735;0.0068116649
40749392;40789416;0.0321694023
40749392;40791329;0.0030941967
40749392;40800619;0.028904428
40749392;40814320;0.0383657762
40749392;40816536;0.0393391368
40749392;40832819;0.0236820974
40749392;40976747;0.0289968968
40749392;40984612;0.0223770234
40749392;41048288;0.0186656136
40749392;41048296;0.049628449
40749392;41081016;0.0174295247
40749392;41103835;0.2185991655
40749392;41109138;0.0119254643
40749392;41109140;0.014476231
40749392;41132880;0.0238395804
40749392;41153193;0.0780619447
40749392;41216616;0.0273496953
40749392;41216771;0.0477964411
40749392;41241254;0.0170531337
40749392;41342986;0.0390628539
40749392;41342991;0.0283832275
40749392;41343223;0.0479687378
40749392;41351575;0.0189344044
40749392;41352050;0.0094672022
40749392;41379119;0.0063966262
40749392;41384185;0.0102992646
40749392;41405951;0.0427860486
40749392;41422152;0.0332314533
40749392;41435654;0.0303070418
40749392;41453851;0.0492294515
40749392;41460485;0.0973606279
40749392;41474824;0.0149874812
40749392;41495052;0.0204922706
40749392;41507198;0.0307684072
40749392;41516860;0.0316154829
40749392;41519875;0.0955982292
40749392;41536445;0.0223770234
40749392;41536448;0.0687949875
40749392;41547970;0.0961361984
40749403;41083573;0.5734961864
40749403;41247858;0.3859808361
40749403;41247863;0.5905237071
40749403;41247961;0.352207014
40749403;41282859;0.1042720339
40749403;41282861;0.0942001725
40749403;41282862;0.2027868625
40749403;41507396;0.3440977118
40751374;41075299;0.1199574893
40755179;41516905;0.1061205123
40755194;40786735;0.0345691937
40764077;40781113;0.1261889086
40764077;40816266;0.1319210766
40764077;40830694;0.1400645888
40764077;40830698;0.0669229529
40764077;40830699;0.0436705752
40764077;40830719;0.0565447227
40764077;40830726;0.1306554524
40764077;40964679;0.1121892902
40764077;41031771;0.058001836
40764077;41075171;0.0802144165
40764077;41092932;0.0279653461
40764077;41182868;0.0466881963
40764077;41201524;0.0406783101
40764077;41213645;0.0640440628
40764077;41230281;0.0345744779
40764077;41247864;0.0602306576
40764077;41247960;0.0789861804
40764077;41282857;0.1401872635
40764077;41282860;0.0220282665
40764077;41379335;0.0471206022
40764077;41379346;0.0308395731
40764077;41412576;0.0754899917
40764077;41466533;0.0643769094
40764077;41507398;0.0282723613
40764077;41507400;0.0519356428
40764077;41507402;0.0642397126
40764077;41538736;0.1246488249
40764077;41545667;0.0287640948
40771197;40786735;0.0130591397
40771197;40984612;0.0893000453
40771197;41031772;0.1169720812
40771197;41205010;0.1347614673
40771197;41379224;0.0814902855
40771197;41422152;0.0538689511
40771197;41554335;0.294043666
40771199;40771200;0.0738610557
40771199;40786735;0.0064759792
40771199;40827037;0.0306300943
40771199;40964681;0.1026713311
40771199;40984612;0.0350147356
40771199;41075299;0.0460952327
40771199;41205018;0.058705941
40771199;41205019;0.0897419874
40771199;41322890;0.00653124
40771199;41379225;0.0133363188
40771199;41414828;0.0280987033
40771199;41474824;0.011983215
40771199;41474828;0.0710719292
40771200;40964681;0.0768799555
40771200;41075299;0.0192199889
40771200;41103843;0.0208226958
40771200;41205018;0.0274164303
40771200;41205019;0.0576599667
40771200;41322890;0.005838984
40771200;41379225;0.0164742762
40771200;41414814;0.0491587667
40771201;41259043;0.0322737712
40771201;41414808;0.1292499631
40771201;41532133;0.0215416605
40771202;40786735;0.0272456478
40771207;41213645;0.4552046925
40771207;41435651;0.4775423054
40771209;41205020;0.0972045177
40771209;41282861;0.026916079
40776408;40816555;0.1771974811
40776408;41005802;0.1055734791
40776408;41010555;0.0461162516
40776408;41103843;0.0253458937
40776408;41241256;0.0338393235
40776408;41322890;0.0134930576
40776408;41351586;0.1203193359
40776408;41379226;0.0903340303
40776408;41516906;0.1657259787
40776408;41535841;0.0399472743
40776409;41196641;0.0887974313
40776409;41379119;0.0097579595
40776409;41401658;0.124945882
40778882;41379119;0.0257588493
40778882;41379167;0.2604505876
40778883;40778888;0.2571381645
40778883;40791329;0.0051864407
40778883;41031764;0.2238433056
40778883;41048287;0.0624658844
40778883;41132880;0.0505241238
40778883;41157841;0.078670335
40778883;41224196;0.2143678097
40778883;41311918;0.0622169874
40778883;41379119;0.0167568073
40778883;41379121;0.014040411
40778883;41379124;0.0468013699
40778883;41379256;0.0505241238
40778883;41384724;0.03765208
40778883;41536466;0.023400685
40781113;41466533;0.2868517254
40781113;41545667;0.215138794
40782803;40791329;0.0108079615
40782803;41109140;0.0977925791
40782803;41174938;0.3134308822
40782803;41311918;0.1567154411
40782803;41379121;0.0391170316
40782803;41379124;0.1303901054
40782803;41443431;0.1889036158
40782803;41532133;0.0465678948
40782803;41536466;0.0731338725
40785384;41346110;0.1382537582
40785384;41516905;0.1206868635
40786735;40791329;0.0009918631
40786735;40800619;0.0127304382
40786735;40814320;0.014499152
40786735;40816536;0.012078999
40786735;40827037;0.0075055729
40786735;40833505;0.0268189509
40786735;40976743;0.0397000485
40786735;40976744;0.0189852438
40786735;40976747;0.007749773
40786735;40984612;0.0158328663
40786735;41094108;0.0105419922
40786735;41109138;0.0064500829
40786735;41109141;0.0053177644
40786735;41109142;0.0375465312
40786735;41132880;0.0064644734
40786735;41188978;0.0084111616
40786735;41205010;0.0420071184
40786735;41216607;0.0335524834
40786735;41216616;0.0107741224
40786735;41216771;0.004617481
40786735;41241254;0.0055362079
40786735;41241933;0.0254741672
40786735;41322890;0.0024906083
40786735;41343223;0.0118068858
40786735;41346110;0.0250999393
40786735;41351575;0.034424003
40786735;41352050;0.0101067978
40786735;41363510;0.0226897881
40786735;41363517;0.0189852438
40786735;41379225;0.0052864267
40786735;41401675;0.029803007
40786735;41405951;0.012078999
40786735;41422152;0.0113875845
40786735;41453851;0.0193934203
40786735;41457516;0.0039047186
40786735;41460485;0.0059024793
40786735;41474824;0.0035913741
40786735;41478540;0.0224067036
40786735;41495052;0.0091663963
40786735;41504698;0.0228634499
40786735;41504699;0.0967049148
40786735;41507198;0.0217701912
40786735;41516905;0.0084378861
40786735;41536445;0.008815191
40786735;41547970;0.0035913741
40786906;40791329;0.0056932416
40786906;41010555;0.0496966366
40786906;41216774;0.1229873855
40786906;41379239;0.075446495
40786906;41379258;0.3628851963
40786906;41384185;0.0335420142
40786906;41384724;0.0335420142
40786906;41430441;0.0409957952
40786912;40818474;0.3409047851
40786912;41272105;0.123630018
40786912;41282861;0.0520547444
40786912;41282863;0.1395583815
40789416;40800619;0.0597431757
40789416;40814320;0.0522752787
40789416;40816536;0.076036769
40789416;40976747;0.0492002623
40789416;41109140;0.041820223
40789416;41153193;0.0440212873
40789416;41216771;0.0398287838
40789416;41282861;0.0330167924
40789416;41343223;0.0557602973
40789416;41379119;0.0091912578
40789416;41405951;0.076036769
40789416;41460485;0.0238972703
40789416;41474824;0.0309779429
40789416;41547970;0.0309779429
40791329;40799805;0.0070763811
40791329;40800619;0.0047331105
40791329;40804513;0.0125739091
40791329;40808281;0.0189663837
40791329;40814636;0.0108508329
40791329;40814638;0.0065080471
40791329;40814639;0.0084196136
40791329;40816534;0.0065196464
40791329;40827037;0.0024402355
40791329;40833501;0.0032377359
40791329;40947440;0.0044878103
40791329;40947442;0.0028064174
40791329;40947963;0.0169141838
40791329;40948826;0.0040765475
40791329;40976748;0.0081356473
40791329;40987550;0.0027118824
40791329;40988005;0.0065745045
40791329;40995012;0.0026971085
40791329;41010555;0.0017566869
40791329;41014561;0.0058541824
40791329;41048287;0.0036053861
40791329;41048296;0.0036275735
40791329;41079185;0.0065085178
40791329;41081016;0.0035666941
40791329;41094109;0.0026262778
40791329;41103840;0.0060339111
40791329;41103843;0.0016778882
40791329;41108492;0.0053818434
40791329;41109138;0.006143091
40791329;41109139;0.0047175874
40791329;41109140;0.0169156887
40791329;41109141;0.0161710417
40791329;41132880;0.0064598276
40791329;41142677;0.0079237969
40791329;41153193;0.0021046417
40791329;41157851;0.0101913688
40791329;41165317;0.0062197778
40791329;41172093;0.0068365154
40791329;41172095;0.0100177292
40791329;41174938;0.0121106155
40791329;41190716;0.0162688446
40791329;41196641;0.0031620365
40791329;41201038;0.0053671622
40791329;41201067;0.0047682041
40791329;41205013;0.0067942459
40791329;41205771;0.0166285776
40791329;41216616;0.0079918816
40791329;41216771;0.0027015341
40791329;41216774;0.0066643411
40791329;41222585;0.0087715897
40791329;41224187;0.0027986144
40791329;41241254;0.0020232255
40791329;41241256;0.0046573468
40791329;41259032;0.0036158432
40791329;41259036;0.0192694737
40791329;41259037;0.0015958116
40791329;41259040;0.0114664305
40791329;41259043;0.0018589156
40791329;41267155;0.0085922466
40791329;41275779;0.0082348074
40791329;41311618;0.0060465399
40791329;41311917;0.0058741802
40791329;41311918;0.0105442246
40791329;41311960;0.0064613158
40791329;41313065;0.0074314258
40791329;41315418;0.0154793262
40791329;41315423;0.0067466537
40791329;41322890;0.0023291046
40791329;41322893;0.0012515058
40791329;41322894;0.005670998
40791329;41322897;0.0045621814
40791329;41322899;0.0055244313
40791329;41334720;0.008955566
40791329;41342989;0.0170916123
40791329;41342991;0.0064649399
40791329;41343223;0.0019347059
40791329;41344361;0.0025872307
40791329;41351575;0.005097196
40791329;41352050;0.0068289949
40791329;41363520;0.0356398937
40791329;41379110;0.0050384778
40791329;41379112;0.0043723392
40791329;41379119;0.0033398961
40791329;41379120;0.0089043152
40791329;41379121;0.0106617537
40791329;41379123;0.0048201794
40791329;41379124;0.0097799531
40791329;41379167;0.0067818037
40791329;41379224;0.0057348783
40791329;41379225;0.0062125285
40791329;41379229;0.003524621
40791329;41379230;0.012126155
40791329;41379233;0.0054513705
40791329;41379234;0.0106812716
40791329;41379237;0.0055211405
40791329;41379238;0.0038853003
40791329;41379239;0.0045720822
40791329;41379244;0.0135139031
40791329;41379245;0.0043572841
40791329;41379248;0.0068622787
40791329;41379251;0.0045294972
40791329;41379256;0.0027296417
40791329;41379258;0.0072193524
40791329;41384185;0.0058855513
40791329;41384724;0.0082679047
40791329;41401670;0.0092916812
40791329;41405951;0.0044761778
40791329;41414801;0.0079634689
40791329;41414802;0.0145516643
40791329;41414828;0.0030013925
40791329;41422152;0.0058419587
40791329;41430441;0.0037609819
40791329;41435654;0.0044594423
40791329;41443431;0.0147255806
40791329;41453846;0.0319352696
40791329;41456245;0.0070339937
40791329;41457516;0.0036144112
40791329;41458700;0.0017667528
40791329;41458703;0.0128475993
40791329;41459648;0.0124906772
40791329;41459651;0.0137279878
40791329;41460485;0.0023421992
40791329;41461085;0.0040765475
40791329;41468093;0.0032884704
40791329;41469751;0.0079290743
40791329;41471043;0.0165030841
40791329;41474753;0.0068313625
40791329;41474824;0.002411686
40791329;41486967;0.0053526515
40791329;41495052;0.0050719389
40791329;41506743;0.0052346483
40791329;41507198;0.0041090653
40791329;41507204;0.0062939049
40791329;41507214;0.0059446011
40791329;41507222;0.0208099475
40791329;41516860;0.001992733
40791329;41519875;0.0036352902
40791329;41532133;0.0017966005
40791329;41532458;0.0044588555
40791329;41532460;0.0200847261
40791329;41536445;0.0035067509
40791329;41536466;0.0151882782
40791329;41536469;0.0095269779
40791329;41546265;0.0037759519
40791329;41547970;0.0030361841
40791329;41550217;0.0045294972
40793029;40948826;0.1043657224
40799799;41081016;0.1678229549
40799799;41379175;0.3528669691
40799805;40911990;0.4197370748
40799805;41352050;0.0552502063
40800619;40814320;0.0575479303
40800619;40816536;0.1235520942
40800619;40976747;0.0316287401
40800619;40984612;0.0415573292
40800619;41109140;0.0268844291
40800619;41132880;0.0304753747
40800619;41153193;0.028299399
40800619;41216616;0.0507922912
40800619;41216771;0.0357864347
40800619;41241254;0.0260992657
40800619;41343223;0.0501010086
40800619;41351575;0.0926250395
40800619;41352050;0.0315787389
40800619;41379119;0.0059086657
40800619;41384185;0.0296423955
40800619;41405951;0.0837060804
40800619;41422152;0.0285706638
40800619;41453851;0.1947818159
40800619;41453853;0.2107112021
40800619;41457516;0.0156146794
40800619;41460485;0.0214718608
40800619;41474824;0.0278338937
40800619;41495052;0.0432130111
40800619;41507198;0.0571413276
40800619;41536445;0.0415573292
40800619;41547970;0.0278338937
40800625;41252136;0.0428339254
40800625;41536445;0.1990345514
40804513;41379121;0.0510500708
40804513;41379225;0.0422732673
40804513;41401670;0.153058398
40804513;41536466;0.0357136262
40804516;41174939;0.1159619138
40804516;41188978;0.0509447266
40804516;41252136;0.0491092877
40804516;41322890;0.0117485151
40804516;41446479;0.057362756
40806001;40816535;0.2352349328
40806001;41048287;0.0628548036
40806001;41241256;0.0768225378
40806001;41352742;0.1247603506
40806001;41379169;0.1114127287
40806001;41430441;0.0768225378
40806001;41535837;0.1671190931
40806942;40806944;0.0445224518
40806942;41014561;0.036409261
40806942;41190717;0.1095081642
40806942;41322890;0.0114889034
40806942;41344361;0.0257666269
40806942;41379112;0.0673220121
40806942;41507199;0.0699702707
40806943;41486967;0.0684191975
40806945;41322890;0.0462689539
40808281;41174938;0.306116796
40808281;41222585;0.153058398
40808281;41401670;0.306116796
40808281;41443431;0.1948015975
40808281;41536466;0.0714272524
40814320;40816536;0.094398235
40814320;40976747;0.0276751476
40814320;40984612;0.0542189952
40814320;41109140;0.0235238754
40814320;41153193;0.0402526642
40814320;41216607;0.0878978204
40814320;41216771;0.0545651051
40814320;41241254;0.0228368575
40814320;41343223;0.0313651672
40814320;41351575;0.09750788
40814320;41352050;0.0341646448
40814320;41379119;0.011611785
40814320;41401675;0.0723036022
40814320;41405951;0.0999994668
40814320;41460485;0.0285002909
40814320;41474824;0.0174250929
40814320;41495052;0.0661030574
40814320;41516860;0.0239560306
40814320;41547970;0.0283259489
40814634;41340303;0.087936333
40814636;40814639;0.0525554298
40814636;40947963;0.0212797806
40814636;41029801;0.0162484992
40814636;41109141;0.0077918987
40814636;41201038;0.0162215119
40814636;41222585;0.0218236045
40814636;41311960;0.028743032
40814636;41322899;0.0794051692
40814636;41379121;0.003684403
40814636;41379225;0.008985922
40814636;41379233;0.0272721916
40814636;41379237;0.029871196
40814636;41379238;0.022145998
40814636;41379239;0.0253042337
40814636;41379248;0.0278545701
40814636;41443431;0.0198343211
40814636;41446479;0.0191100245
40814636;41453846;0.1246703793
40814636;41507222;0.0122185239
40814636;41532133;0.0171634467
40814636;41536466;0.0116029212
40814637;41190713;0.410204005
40814637;41322887;0.6919385456
40814637;41536473;0.1430206517
40814638;41322897;0.1379084244
40814638;41507204;0.1805308897
40814638;41536466;0.0318361537
40814640;41345199;0.2641257786
40816534;40816545;0.3426504106
40816534;41379256;0.0944875905
40816534;41401670;0.1890697443
40816534;41536466;0.0441162737
40816535;40816545;0.267423691
40816536;40976747;0.0402547601
40816536;41109140;0.0342165461
40816536;41153193;0.0360174169
40816536;41216771;0.0325871867
40816536;41241254;0.0515392288
40816536;41311960;0.147776031
40816536;41343223;0.074937232
40816536;41351575;0.111917844
40816536;41379119;0.00752012
40816536;41405951;0.1065350114
40816536;41460485;0.0292233587
40816536;41474824;0.0253455897
40816536;41495052;0.0341129665
40816536;41516860;0.0353733724
40816536;41547970;0.0253455897
40816538;40947442;0.1655305901
40816545;41109138;0.0622670501
40816545;41379119;0.0091338012
40816545;41379121;0.0166235182
40816545;41379124;0.0554117273
40816545;41379256;0.0661413134
40818474;41272105;0.1917589416
40818474;41282861;0.080740607
40818474;41292181;1.2058164034
40827037;41000359;0.0534951401
40827037;41031773;0.265026107
40827037;41132880;0.0426186254
40827037;41247857;0.0420318958
40827037;41275780;0.0922893745
40827037;41322890;0.005135127
40827037;41379225;0.0188159423
40827037;41414828;0.0368795481
40827037;41474824;0.0157279696
40830694;40964679;0.6302906497
40830694;41182868;0.6881529672
40830698;40830699;0.1310117255
40830698;41247864;0.1048093804
40830698;41466533;0.0873411504
40830698;41484790;0.3031791328
40830699;41213645;0.1307807957
40830699;41247864;0.117910553
40830699;41412576;0.2129437833
40830699;41466533;0.0982587941
40830709;41282861;0.074287783
40830719;41379335;0.2544512521
40830719;41412576;0.2544512521
40830719;41507398;0.1526707513
40830719;41545667;0.0954192195
40830726;41230281;0.3347063531
40832819;40976744;0.0875748639
40832819;41460485;0.0175924152
40832819;41516905;0.042060302
40832819;41517533;0.1683384822
40833501;40947442;0.049911431
40833501;41079185;0.149734293
40833501;41205030;0.0623892887
40833501;41259032;0.0831857183
40833501;41259037;0.0174109643
40833501;41259043;0.0258162574
40833501;41340303;0.0680610423
40833501;41379119;0.0080401344
40933209;40933214;0.3623360118
40933209;41457516;0.0243961687
40947440;40976747;0.0597537967
40947440;41344361;0.0657793751
40947440;41379121;0.0182205099
40947440;41458703;0.0828204997
40947440;41556662;0.0579828784
40947442;40976748;0.1467228359
40947442;41014561;0.0533537585
40947442;41079185;0.1098051482
40947442;41205030;0.0457521451
40947442;41259032;0.0610028601
40947442;41259037;0.0127680405
40947442;41259043;0.0306441802
40947442;41340303;0.049911431
40947442;41344361;0.0345230202
40947442;41379111;0.0586891344
40947442;41379119;0.010370991
40947442;41556662;0.0337602824
40947963;41109140;0.0704375478
40947963;41174938;0.1283002781
40947963;41222585;0.0677373226
40947963;41315418;0.1122627434
40947963;41379121;0.0281750191
40947963;41379225;0.0320750695
40947963;41379237;0.1147018194
40947963;41443431;0.0939611899
40947963;41536466;0.0299367316
40948824;40983343;0.1369253263
40948824;41305251;0.1615691006
40948826;41157851;0.2068847862
40948826;41205013;0.1379231908
40948826;41384185;0.0376154157
40948826;41384724;0.0376154157
40948826;41550217;0.0919487939
40948830;41282861;0.035463544
40948836;41094116;0.2629534587
40948836;41334720;0.2004645915
40948836;41474824;0.0465987313
40949061;41340276;0.6037160653
40949062;41312127;0.1952159413
40957688;41109139;0.1029619699
40957688;41379229;0.0365061005
40961339;41259035;0.0356760822
40961339;41281990;0.1947556299
40961339;41322893;0.0225281451
40964679;41182868;0.3208771694
40964681;41075299;0.0898374147
40964681;41205019;0.1633699055
40964681;41322890;0.0229524302
40964681;41379225;0.0466771159
40964681;41474828;0.107569397
40976744;41346110;0.1253026091
40976744;41363517;0.1566282613
40976744;41516905;0.1010490066
40976747;41109140;0.022140118
40976747;41153193;0.0233053874
40976747;41201038;0.0555320012
40976747;41216771;0.0210858267
40976747;41343223;0.0502612879
40976747;41352050;0.0339042582
40976747;41379119;0.0125867539
40976747;41405951;0.0402547601
40976747;41460485;0.012651496
40976747;41474824;0.0164000874
40976747;41547970;0.0164000874
